order_id,customer_id,order_date,revenue,units,region,product
ORD-000402,CUS-1003,2024-06-30,602.92,15,West,Widget B
ORD-000403,CUS-1001,2024-03-15,1164.01,40,North,Widget A
ORD-000404,nan,01/02/2024,1704.9,3,South,Widget A
ORD-000405,CUS-1003,2024-01-01,1226.54,43,East,Widget A
ORD-000406,CUS-1001,01/02/2024,537.21,4,North,nan
ORD-000407,CUS-1003,01/02/2024,1727.71,3,West,Widget B
ORD-000408,CUS-1001,01/02/2024,1116.77,26,South,Widget A
ORD-000409,nan,2024-03-15,1960.22,4,South,Widget B
ORD-000410,CUS-1002,2024-06-30,1314.7,36,West,Gadget C
ORD-000411,CUS-1002,2024-06-30,903.22,24,North,Widget B
ORD-000412,CUS-1001,01/02/2024,877.45,37,East,Widget A
ORD-000413,nan,2024-06-30,1761.41,39,North,nan
ORD-000414,CUS-1001,2024-06-30,1961.38,39,East,Gadget C
ORD-000415,CUS-1001,2024-01-01,826.6,6,South,Widget B
ORD-000416,CUS-1001,01/02/2024,334.41,42,West,Gadget C
ORD-000417,CUS-1003,2024-01-01,89.16,43,North,Widget A
ORD-000418,CUS-1001,2024-01-01,651.52,25,  Central  ,Widget A
ORD-000419,nan,2024-01-01,690.54,7,South,Widget B
ORD-000420,CUS-1002,2024-01-01,857.47,36,South,Gadget C
ORD-000421,CUS-1001,2024-01-01,298.6,35,North,Gadget C
ORD-000422,CUS-1001,2024-01-01,990.4,7,North,nan
ORD-000423,CUS-1001,2024-01-01,1887.3,40,North,Gadget C
ORD-000424,CUS-1002,01/02/2024,472.66,34,North,Gadget C
ORD-000425,CUS-1003,not-a-date,1372.67,3,East,Gadget C
ORD-000426,CUS-1001,2024-06-30,85.59,30,West,Widget A
ORD-000427,CUS-1003,2024-01-01,1291.18,42,North,Widget B
ORD-000428,CUS-1001,2024-01-01,1875.66,47,North,Widget A
ORD-000429,CUS-1003,not-a-date,571.87,42,North,Widget B
ORD-000430,nan,2024-01-01,1634.31,43,South,Widget B
ORD-000431,CUS-1003,2024-06-30,174.07,8,North,Gadget C
ORD-000432,CUS-1002,2024-03-15,722.89,2,North,Gadget C
ORD-000433,CUS-1003,01/02/2024,23.34,11,South,Widget A
ORD-000434,CUS-1001,2024-01-01,716.67,44,East,Gadget C
ORD-000435,CUS-1001,2024-01-01,626.58,43,North,Widget B
ORD-000436,CUS-1001,01/02/2024,1388.58,5,West,Widget B
ORD-000437,CUS-1002,2024-01-01,596.08,48,East,Widget B
ORD-000438,CUS-1002,2024-03-15,1647.96,11,West,Widget A
ORD-000439,CUS-1002,01/02/2024,590.0,24,South,Widget A
ORD-000440,CUS-1003,2024-01-01,454.41,30,South,Widget A
ORD-000441,CUS-1001,2024-01-01,994.11,7,  Central  ,Widget A
ORD-000442,CUS-1002,2024-01-01,1316.35,19,East,Widget A
ORD-000443,CUS-1001,2024-01-01,1778.57,14,North,Widget A
ORD-000444,CUS-1001,01/02/2024,1628.88,18,West,Gadget C
ORD-000445,CUS-1002,01/02/2024,1053.76,17,West,Widget B
ORD-000446,nan,2024-03-15,1956.8,23,  Central  ,Widget B
ORD-000447,CUS-1002,2024-01-01,600.07,31,East,Widget A
ORD-000448,CUS-1001,2024-01-01,1998.93,6,East,Widget B
ORD-000449,CUS-1002,2024-03-15,776.52,36,South,Gadget C
ORD-000450,CUS-1001,01/02/2024,532.19,6,East,Gadget C
ORD-000451,nan,2024-03-15,771.77,30,North,Widget B
ORD-000452,CUS-1002,01/02/2024,1175.78,10,West,Widget B
ORD-000453,CUS-1001,not-a-date,953.13,44,East,Gadget C
ORD-000454,CUS-1001,2024-01-01,109.87,16,East,Widget A
ORD-000455,CUS-1001,2024-01-01,718.45,1,East,Widget A
ORD-000456,nan,2024-03-15,988.72,5,North,Widget B
ORD-000457,CUS-1002,2024-01-01,-290.21,20,North,Widget A
ORD-000458,CUS-1003,2024-03-15,1906.57,48,East,Widget A
ORD-000459,CUS-1002,2024-01-01,-122.56,15,East,Gadget C
ORD-000460,CUS-1002,2024-01-01,1032.93,25,West,Widget A
ORD-000461,CUS-1001,2024-01-01,1142.49,37,East,Gadget C
ORD-000462,nan,2024-03-15,-105.21,12,South,Widget A
ORD-000463,CUS-1001,2024-03-15,1672.3,34,East,Widget A
ORD-000464,CUS-1002,2024-01-01,1493.0,21,East,Widget A
ORD-000465,CUS-1002,2024-01-01,1443.82,44,West,Widget A
ORD-000466,CUS-1002,2024-01-01,900.08,34,West,Widget A
ORD-000467,nan,2024-01-01,1739.21,16,East,Widget B
ORD-000468,CUS-1001,2024-03-15,1328.47,23,West,Widget B
ORD-000469,CUS-1002,2024-01-01,326.8,42,South,Widget A
ORD-000470,CUS-1001,2024-01-01,1200.77,19,West,Widget B
ORD-000471,CUS-1002,2024-01-01,628.01,27,North,Widget B
ORD-000472,CUS-1001,01/02/2024,414.1,42,West,Widget A
ORD-000473,CUS-1001,01/02/2024,1301.21,8,South,Widget A
ORD-000474,CUS-1001,01/02/2024,1288.08,42,East,Gadget C
ORD-000475,CUS-1001,01/02/2024,1909.89,41,West,Widget B
ORD-000476,CUS-1002,2024-06-30,1952.68,27,South,Widget A
ORD-000477,CUS-1002,2024-01-01,823.49,12,North,Widget A
ORD-000478,CUS-1002,not-a-date,365.25,7,West,Widget B
ORD-000479,CUS-1001,01/02/2024,289.51,38,South,Widget B
ORD-000480,CUS-1001,2024-01-01,1948.77,19,South,Widget B
ORD-000481,CUS-1001,2024-03-15,797.82,27,East,Widget A
ORD-000482,CUS-1002,01/02/2024,692.14,5,East,Widget B
ORD-000483,CUS-1001,01/02/2024,1246.08,26,North,Widget A
ORD-000484,CUS-1001,2024-01-01,124.05,4,East,Widget B
ORD-000485,CUS-1001,2024-01-01,1297.05,27,West,Widget A
ORD-000486,CUS-1002,not-a-date,1752.74,42,South,Widget A
ORD-000487,CUS-1001,2024-01-01,1451.3,48,South,Widget B
ORD-000488,CUS-1002,2024-01-01,840.73,42,East,Widget B
ORD-000489,CUS-1002,2024-01-01,241.12,29,North,Widget A
ORD-000490,CUS-1002,2024-01-01,490.07,37,  Central  ,Widget A
ORD-000491,CUS-1002,2024-03-15,538.2,3,North,Widget B
ORD-000492,CUS-1002,01/02/2024,776.0,34,East,Gadget C
ORD-000493,CUS-1001,2024-06-30,275.36,47,East,Widget A
ORD-000494,CUS-1003,2024-01-01,1155.55,8,West,Gadget C
ORD-000495,CUS-1002,2024-01-01,738.96,14,West,nan
ORD-000496,CUS-1002,2024-01-01,997.78,49,East,Widget B
ORD-000497,CUS-1002,2024-01-01,577.42,24,  Central  ,Widget B
ORD-000498,CUS-1001,2024-03-15,913.19,36,East,Gadget C
ORD-000499,CUS-1002,2024-01-01,1428.17,41,  Central  ,Gadget C
ORD-000500,CUS-1002,2024-01-01,185.57,47,North,Widget A
ORD-000501,nan,not-a-date,1025.09,5,West,Widget A
ORD-000502,nan,01/02/2024,1240.47,18,East,Widget B
ORD-000503,CUS-1002,2024-01-01,1338.68,12,West,Widget A
ORD-000504,CUS-1002,2024-03-15,1846.36,40,South,Widget A
ORD-000505,CUS-1003,01/02/2024,1564.43,43,East,Gadget C
ORD-000506,CUS-1001,not-a-date,1480.6,43,East,Gadget C
ORD-000507,CUS-1003,01/02/2024,1737.32,6,West,Widget A
ORD-000508,CUS-1002,2024-01-01,1829.7,33,East,Widget A
ORD-000509,CUS-1001,2024-01-01,1680.3,26,West,Widget B
ORD-000510,CUS-1001,2024-01-01,1231.85,36,South,Widget B
ORD-000511,CUS-1003,2024-03-15,1687.76,10,East,Widget A
ORD-000512,CUS-1001,01/02/2024,659.56,7,West,Gadget C
ORD-000513,CUS-1001,2024-03-15,1904.43,18,East,Gadget C
ORD-000514,CUS-1001,01/02/2024,355.19,18,South,Widget A
ORD-000515,CUS-1001,2024-01-01,466.14,39,South,Widget B
ORD-000516,CUS-1001,2024-01-01,325.47,10,West,Widget A
ORD-000517,CUS-1002,2024-01-01,1556.26,47,  Central  ,nan
ORD-000518,CUS-1001,2024-01-01,874.64,1,North,Widget A
ORD-000519,CUS-1003,01/02/2024,1478.68,29,North,Widget A
ORD-000520,CUS-1003,2024-06-30,1025.03,26,North,Widget A
ORD-000521,CUS-1001,2024-01-01,812.52,18,North,Widget A
ORD-000522,CUS-1001,01/02/2024,1793.79,6,North,Widget B
ORD-000523,CUS-1002,2024-01-01,869.97,4,West,Widget A
ORD-000524,CUS-1001,2024-03-15,1240.62,14,South,Widget B
ORD-000525,CUS-1001,2024-01-01,1718.61,20,South,Gadget C
ORD-000526,nan,01/02/2024,433.07,10,West,Widget A
ORD-000527,nan,2024-01-01,811.42,40,  Central  ,Widget A
ORD-000528,CUS-1003,2024-01-01,298.36,48,East,Widget A
ORD-000529,CUS-1001,01/02/2024,1089.95,38,North,Widget B
ORD-000530,CUS-1002,2024-01-01,1581.24,41,South,Widget A
ORD-000531,CUS-1002,2024-01-01,119.51,18,  Central  ,Widget B
ORD-000532,CUS-1001,2024-01-01,130.06,43,  Central  ,Widget B
ORD-000533,CUS-1002,2024-06-30,1484.97,9,South,nan
ORD-000534,CUS-1001,2024-01-01,1422.09,30,  Central  ,nan
ORD-000535,CUS-1001,01/02/2024,810.37,27,South,Widget A
ORD-000536,CUS-1002,not-a-date,727.78,24,West,Widget B
ORD-000537,CUS-1001,01/02/2024,571.25,41,  Central  ,Widget B
ORD-000538,CUS-1001,2024-01-01,132.9,17,North,Gadget C
ORD-000539,CUS-1003,01/02/2024,1031.96,28,South,Widget A
ORD-000540,nan,2024-01-01,1235.99,23,East,Widget A
ORD-000541,CUS-1002,01/02/2024,1732.07,27,South,Widget A
ORD-000542,CUS-1003,2024-01-01,1088.3,17,  Central  ,Widget A
ORD-000543,nan,2024-03-15,312.39,35,South,Gadget C
ORD-000544,CUS-1001,2024-03-15,623.27,29,West,Gadget C
ORD-000545,CUS-1002,2024-01-01,1572.2,7,North,Widget B
ORD-000546,CUS-1001,2024-01-01,-15.52,22,  Central  ,Widget B
ORD-000547,CUS-1001,2024-01-01,1544.51,31,West,Widget B
ORD-000548,CUS-1003,01/02/2024,832.84,5,North,Widget A
ORD-000549,CUS-1002,2024-01-01,144.36,4,North,Widget A
ORD-000550,CUS-1002,01/02/2024,1785.33,27,North,Widget A
ORD-000551,CUS-1001,01/02/2024,704.94,8,East,Widget A
ORD-000552,CUS-1001,2024-06-30,175.93,28,West,Widget B
ORD-000553,nan,2024-01-01,1177.91,3,West,Widget B
ORD-000554,CUS-1001,2024-01-01,1490.48,42,East,Widget A
ORD-000555,CUS-1001,2024-01-01,961.23,31,East,Gadget C
ORD-000556,CUS-1001,01/02/2024,1231.59,32,  Central  ,Widget B
ORD-000557,CUS-1002,2024-01-01,840.34,48,South,Widget A
ORD-000558,CUS-1002,2024-01-01,1629.23,31,West,Widget B
ORD-000559,CUS-1002,2024-01-01,1569.6,8,North,Widget A
ORD-000560,CUS-1001,2024-03-15,1442.74,45,North,Widget A
ORD-000561,CUS-1001,2024-06-30,-228.49,24,North,nan
ORD-000562,CUS-1003,2024-01-01,1037.55,33,  Central  ,Gadget C
ORD-000563,CUS-1002,2024-01-01,1572.84,44,West,Widget B
ORD-000564,CUS-1002,2024-01-01,497.3,24,  Central  ,Widget A
ORD-000565,CUS-1002,2024-01-01,525.81,42,South,Widget A
ORD-000566,CUS-1003,2024-06-30,1809.45,47,North,Widget B
ORD-000567,CUS-1001,2024-01-01,-40.72,21,North,Widget A
ORD-000568,CUS-1001,01/02/2024,1976.39,2,South,Widget A
ORD-000569,CUS-1002,2024-06-30,999.87,37,  Central  ,Widget B
ORD-000570,CUS-1001,01/02/2024,257.23,40,North,Gadget C
ORD-000571,CUS-1003,2024-01-01,26.42,3,  Central  ,Widget A
ORD-000572,CUS-1002,01/02/2024,1415.2,47,South,Gadget C
ORD-000573,CUS-1003,2024-01-01,1635.18,38,North,Widget A
ORD-000574,CUS-1003,2024-01-01,862.29,10,North,Widget A
ORD-000575,CUS-1002,2024-06-30,857.34,36,North,Gadget C
ORD-000576,nan,2024-01-01,1682.14,34,East,Widget A
ORD-000577,CUS-1002,2024-01-01,380.24,29,  Central  ,Gadget C
ORD-000578,CUS-1003,2024-01-01,136.25,28,  Central  ,Widget B
ORD-000579,CUS-1001,2024-01-01,1931.73,6,North,Widget A
ORD-000580,CUS-1002,01/02/2024,1089.37,46,East,Widget B
ORD-000581,CUS-1002,2024-03-15,1547.03,15,South,Widget A
ORD-000582,CUS-1001,01/02/2024,1909.94,15,South,Gadget C
ORD-000583,CUS-1001,2024-01-01,1622.74,9,East,Widget B
ORD-000584,nan,2024-01-01,-401.83,10,North,Gadget C
ORD-000585,CUS-1002,2024-01-01,1299.76,3,North,Widget A
ORD-000586,CUS-1001,01/02/2024,1268.17,41,  Central  ,Widget B
ORD-000587,CUS-1001,2024-03-15,1851.8,45,West,Widget B
ORD-000588,CUS-1001,01/02/2024,290.75,3,West,Gadget C
ORD-000589,CUS-1001,not-a-date,1394.47,9,East,Gadget C
ORD-000590,nan,2024-03-15,1727.02,22,South,Widget B
ORD-000591,CUS-1002,2024-01-01,724.57,11,South,Widget A
ORD-000592,CUS-1001,01/02/2024,1419.51,10,North,Widget A
ORD-000593,CUS-1002,2024-03-15,507.19,35,  Central  ,Widget B
ORD-000594,CUS-1001,2024-06-30,185.19,44,East,Widget A
ORD-000595,CUS-1001,2024-01-01,60.56,16,East,nan
ORD-000596,CUS-1002,01/02/2024,1064.56,26,East,Widget B
ORD-000597,CUS-1002,2024-01-01,112.82,20,  Central  ,Widget A
ORD-000598,nan,2024-03-15,1188.93,19,South,Widget B
ORD-000599,CUS-1002,2024-06-30,757.29,3,West,Gadget C
ORD-000600,CUS-1002,2024-06-30,23.67,35,North,Widget A
ORD-000601,CUS-1003,2024-01-01,460.69,46,North,Widget A
ORD-000602,nan,2024-01-01,1479.43,38,  Central  ,Widget B
ORD-000603,CUS-1002,2024-03-15,763.8,49,North,Widget A
ORD-000604,nan,01/02/2024,1453.85,41,East,Widget A
ORD-000605,CUS-1003,2024-06-30,1631.8,19,South,Widget A
ORD-000606,CUS-1003,2024-01-01,1595.92,41,South,Gadget C
ORD-000607,CUS-1001,2024-03-15,1344.5,11,  Central  ,Gadget C
ORD-000608,CUS-1002,01/02/2024,1495.71,20,South,Gadget C
ORD-000609,CUS-1002,2024-01-01,1143.89,35,North,Widget A
ORD-000610,CUS-1002,2024-01-01,934.87,15,North,Widget A
ORD-000611,CUS-1002,2024-03-15,132.8,38,  Central  ,Gadget C
ORD-000612,nan,2024-01-01,1950.46,10,  Central  ,Widget B
ORD-000613,nan,2024-03-15,1682.09,8,South,Widget A
ORD-000614,CUS-1001,01/02/2024,1347.13,37,East,Widget B
ORD-000615,CUS-1002,2024-01-01,1291.75,24,East,Widget B
ORD-000616,CUS-1002,2024-01-01,1157.85,46,  Central  ,Widget B
ORD-000617,CUS-1001,2024-06-30,197.9,10,East,Widget A
ORD-000618,CUS-1001,2024-03-15,645.61,36,West,Widget B
ORD-000619,CUS-1001,2024-03-15,685.84,12,North,Widget A
ORD-000620,CUS-1003,2024-03-15,1589.47,24,South,Gadget C
ORD-000621,CUS-1002,01/02/2024,1213.87,25,West,Gadget C
ORD-000622,nan,2024-06-30,802.31,42,North,Gadget C
ORD-000623,CUS-1002,01/02/2024,662.9,20,South,Widget A
ORD-000624,nan,01/02/2024,1709.21,18,  Central  ,Widget A
ORD-000625,CUS-1001,2024-01-01,-293.52,24,West,Widget B
ORD-000626,CUS-1003,2024-01-01,1628.07,48,North,Widget A
ORD-000627,CUS-1001,2024-03-15,796.87,19,South,Widget A
ORD-000628,CUS-1002,2024-01-01,963.69,27,South,Gadget C
ORD-000629,CUS-1003,2024-03-15,1150.82,4,North,Widget A
ORD-000630,nan,2024-06-30,391.71,30,South,Widget A
ORD-000631,CUS-1003,2024-01-01,730.94,4,North,Gadget C
ORD-000632,CUS-1001,2024-01-01,987.34,1,  Central  ,Widget A
ORD-000633,CUS-1001,01/02/2024,1344.05,13,East,Gadget C
ORD-000634,CUS-1001,2024-01-01,904.5,10,North,Widget B
ORD-000635,CUS-1001,2024-03-15,317.66,26,South,Widget B
ORD-000636,CUS-1002,01/02/2024,855.96,11,North,Widget A
ORD-000637,CUS-1002,2024-01-01,1067.42,11,West,Widget A
ORD-000638,CUS-1003,01/02/2024,1305.04,44,East,Gadget C
ORD-000639,CUS-1003,01/02/2024,1709.07,31,East,Widget B
ORD-000640,CUS-1002,2024-01-01,472.67,1,West,Widget A
ORD-000641,CUS-1003,2024-01-01,1123.86,38,South,Widget A
ORD-000642,CUS-1001,2024-01-01,840.58,36,South,Widget A
ORD-000643,CUS-1001,not-a-date,1377.03,44,North,Gadget C
ORD-000644,CUS-1002,2024-01-01,1749.8,27,North,Widget B
ORD-000645,CUS-1003,2024-01-01,959.41,47,North,Widget B
ORD-000646,CUS-1001,2024-01-01,1689.91,47,North,Gadget C
ORD-000647,CUS-1002,2024-01-01,14.02,18,East,Widget B
ORD-000648,CUS-1002,2024-01-01,1825.33,4,North,Widget A
ORD-000649,CUS-1001,2024-03-15,1579.09,47,North,Widget A
ORD-000650,CUS-1001,2024-01-01,276.34,33,North,Gadget C
ORD-000651,nan,01/02/2024,1353.85,43,South,Widget A
ORD-000652,CUS-1002,2024-01-01,1033.32,4,North,Gadget C
ORD-000653,CUS-1001,2024-01-01,1941.7,16,North,Widget A
ORD-000654,CUS-1003,2024-01-01,615.65,1,  Central  ,Widget A
ORD-000655,CUS-1001,2024-03-15,1221.92,19,North,Widget A
ORD-000656,CUS-1003,2024-06-30,1050.49,37,East,Widget B
ORD-000657,CUS-1001,2024-01-01,450.04,9,West,Widget B
ORD-000658,CUS-1002,2024-06-30,1629.21,19,  Central  ,Widget A
ORD-000659,CUS-1001,2024-01-01,-108.33,43,South,Widget A
ORD-000660,CUS-1001,01/02/2024,1092.83,15,South,Widget A
ORD-000661,nan,2024-03-15,-214.46,26,South,Widget A
ORD-000662,CUS-1001,2024-01-01,1854.06,22,East,Widget A
ORD-000663,CUS-1001,2024-01-01,1637.8,11,South,Widget A
ORD-000664,CUS-1001,2024-01-01,313.24,46,South,Gadget C
ORD-000665,CUS-1002,01/02/2024,1789.37,40,  Central  ,Widget B
ORD-000666,CUS-1003,2024-01-01,618.56,20,South,Gadget C
ORD-000667,nan,not-a-date,1144.46,42,North,Widget B
ORD-000668,CUS-1001,2024-01-01,1949.74,25,  Central  ,Widget A
ORD-000669,CUS-1001,2024-06-30,469.61,32,East,nan
ORD-000670,CUS-1001,2024-01-01,407.51,15,West,Widget A
ORD-000671,CUS-1002,01/02/2024,1705.35,20,South,Gadget C
ORD-000672,nan,2024-01-01,35.99,46,North,Gadget C
ORD-000673,CUS-1002,2024-01-01,356.72,11,North,Widget A
ORD-000674,CUS-1002,2024-01-01,661.38,21,West,Widget A
ORD-000675,CUS-1001,01/02/2024,1479.18,38,  Central  ,Widget A
ORD-000676,nan,2024-01-01,966.13,17,  Central  ,Widget B
ORD-000677,CUS-1002,01/02/2024,792.72,38,West,Widget A
ORD-000678,CUS-1001,2024-06-30,1838.3,20,West,Gadget C
ORD-000679,CUS-1001,2024-01-01,1514.26,26,South,nan
ORD-000680,CUS-1001,2024-01-01,1269.33,49,South,Widget A
ORD-000681,CUS-1001,2024-01-01,686.67,37,North,Widget A
ORD-000682,CUS-1001,2024-01-01,1719.18,46,East,nan
ORD-000683,CUS-1002,2024-01-01,513.65,10,  Central  ,Widget A
ORD-000684,CUS-1002,2024-03-15,1892.38,41,East,Widget B
ORD-000685,CUS-1001,2024-01-01,528.33,26,South,Widget B
ORD-000686,CUS-1002,2024-01-01,1641.97,38,South,Gadget C
ORD-000687,nan,01/02/2024,1829.28,16,South,Widget B
ORD-000688,CUS-1003,2024-01-01,460.76,36,South,Widget A
ORD-000689,CUS-1002,01/02/2024,466.57,49,  Central  ,Widget B
ORD-000690,CUS-1001,2024-06-30,166.41,25,West,Widget A
ORD-000691,nan,2024-01-01,689.25,21,South,Widget B
ORD-000692,CUS-1001,01/02/2024,1005.51,26,South,Widget A
ORD-000693,CUS-1001,2024-03-15,181.06,11,North,Widget A
ORD-000694,nan,01/02/2024,-473.41,28,North,Widget A
ORD-000695,CUS-1002,2024-03-15,850.09,10,South,Widget B
ORD-000696,CUS-1002,2024-03-15,368.47,34,South,Widget B
ORD-000697,CUS-1002,01/02/2024,1549.25,49,North,Widget A
ORD-000698,CUS-1002,01/02/2024,651.68,38,South,Widget A
ORD-000699,CUS-1001,2024-03-15,102.22,49,South,Widget B
ORD-000700,CUS-1001,01/02/2024,317.5,22,South,Widget A
ORD-000701,CUS-1001,01/02/2024,-125.38,40,South,Widget B
ORD-000702,CUS-1001,2024-01-01,300.12,28,East,Gadget C
ORD-000703,CUS-1003,2024-03-15,438.95,24,West,Widget A
ORD-000704,CUS-1001,2024-01-01,421.12,31,South,Gadget C
ORD-000705,CUS-1002,2024-01-01,843.18,33,  Central  ,Widget A
ORD-000706,CUS-1003,2024-01-01,1052.92,3,East,Widget B
ORD-000707,CUS-1003,2024-01-01,1248.92,35,East,Gadget C
ORD-000708,CUS-1002,01/02/2024,1819.67,26,South,Gadget C
ORD-000709,CUS-1002,2024-01-01,1379.26,7,  Central  ,Widget A
ORD-000710,nan,01/02/2024,405.19,9,East,Gadget C
ORD-000711,CUS-1002,01/02/2024,903.89,8,West,Widget B
ORD-000712,CUS-1003,2024-01-01,1461.73,41,East,Widget B
ORD-000713,nan,2024-01-01,1114.71,20,West,Widget B
ORD-000714,CUS-1003,01/02/2024,347.01,22,West,Widget B
ORD-000715,CUS-1001,2024-03-15,1577.13,19,West,Widget A
ORD-000716,CUS-1002,2024-01-01,401.33,36,North,Gadget C
ORD-000717,CUS-1001,2024-01-01,695.18,23,East,Widget A
ORD-000718,CUS-1002,2024-01-01,1469.99,49,East,Widget A
ORD-000719,nan,2024-01-01,1939.02,15,South,Widget A
ORD-000720,CUS-1002,2024-01-01,1781.85,47,South,Widget A
ORD-000721,CUS-1002,2024-06-30,1939.93,31,West,Widget A
ORD-000722,CUS-1001,2024-01-01,799.52,32,South,Widget A
ORD-000723,nan,2024-01-01,877.34,37,East,Widget B
ORD-000724,CUS-1001,not-a-date,334.11,43,South,Gadget C
ORD-000725,CUS-1001,01/02/2024,950.51,43,East,Widget A
ORD-000726,CUS-1001,2024-01-01,1563.06,44,  Central  ,Gadget C
ORD-000727,CUS-1001,01/02/2024,147.16,21,West,Widget B
ORD-000728,CUS-1002,2024-06-30,644.84,39,East,Widget B
ORD-000729,CUS-1002,2024-01-01,1851.88,15,North,Widget A
ORD-000730,CUS-1001,2024-01-01,373.29,25,North,Gadget C
ORD-000731,CUS-1001,not-a-date,601.28,8,North,Widget B
ORD-000732,CUS-1001,2024-03-15,1870.77,22,South,Widget A
ORD-000733,CUS-1001,2024-06-30,-494.5,28,North,Widget A
ORD-000734,CUS-1001,2024-01-01,1663.52,41,South,Widget B
ORD-000735,CUS-1002,2024-06-30,581.33,2,South,Gadget C
ORD-000736,CUS-1001,2024-01-01,521.45,30,North,Widget B
ORD-000737,CUS-1001,2024-03-15,382.31,43,West,Widget A
ORD-000738,CUS-1001,not-a-date,134.71,39,  Central  ,Widget A
ORD-000739,CUS-1001,2024-01-01,836.57,24,South,Widget A
ORD-000740,CUS-1001,2024-01-01,1429.7,21,South,Widget B
ORD-000741,CUS-1001,01/02/2024,1015.63,30,North,Widget B
ORD-000742,CUS-1003,2024-03-15,-323.24,35,North,Widget B
ORD-000743,CUS-1001,2024-01-01,416.83,20,East,Widget B
ORD-000744,CUS-1002,not-a-date,1370.18,27,East,Widget B
ORD-000745,CUS-1002,2024-01-01,-267.35,1,West,Widget A
ORD-000746,CUS-1001,2024-01-01,73.84,16,East,Widget A
ORD-000747,CUS-1002,2024-01-01,1929.44,39,North,Widget B
ORD-000748,CUS-1003,2024-06-30,1885.56,21,West,Widget A
ORD-000749,CUS-1003,2024-01-01,436.77,24,West,Widget A
ORD-000750,CUS-1001,01/02/2024,484.79,46,West,Widget A
ORD-000751,CUS-1001,2024-01-01,1164.41,20,  Central  ,Widget B
ORD-000752,CUS-1001,2024-06-30,860.56,22,West,Widget A
ORD-000753,CUS-1002,2024-03-15,1776.7,38,South,Widget A
ORD-000754,CUS-1002,2024-01-01,859.55,42,West,Widget A
ORD-000755,CUS-1001,2024-01-01,280.3,18,West,Widget B
ORD-000756,CUS-1001,2024-01-01,1097.84,9,South,Widget B
ORD-000757,nan,2024-01-01,235.37,32,South,Widget B
ORD-000758,CUS-1001,2024-03-15,-261.75,6,East,nan
ORD-000759,CUS-1002,01/02/2024,1158.79,36,North,Widget A
ORD-000760,CUS-1002,2024-01-01,1891.23,24,East,Widget A
ORD-000761,CUS-1001,2024-03-15,593.78,49,South,Gadget C
ORD-000762,CUS-1001,2024-01-01,1302.36,15,South,Widget B
ORD-000763,CUS-1001,2024-01-01,10.36,38,South,Widget A
ORD-000764,nan,2024-01-01,1744.18,1,  Central  ,Widget B
ORD-000765,CUS-1001,2024-01-01,641.02,2,  Central  ,Widget A
ORD-000766,CUS-1001,01/02/2024,489.24,22,  Central  ,Gadget C
ORD-000767,CUS-1001,2024-01-01,213.98,31,East,Gadget C
ORD-000768,CUS-1001,01/02/2024,1572.65,9,West,Gadget C
ORD-000769,CUS-1002,2024-01-01,-59.52,31,North,Widget B
ORD-000770,CUS-1001,01/02/2024,1239.57,33,East,Widget A
ORD-000771,CUS-1002,2024-01-01,637.91,7,South,Widget A
ORD-000772,CUS-1002,2024-01-01,1425.17,43,North,Widget B
ORD-000773,CUS-1003,2024-01-01,1931.95,37,West,Widget A
ORD-000774,CUS-1001,2024-01-01,556.98,17,North,Widget A
ORD-000775,CUS-1003,2024-01-01,1243.23,19,West,Widget A
ORD-000776,CUS-1002,2024-01-01,747.37,14,  Central  ,nan
ORD-000777,CUS-1001,2024-03-15,1023.77,31,South,Gadget C
ORD-000778,CUS-1003,2024-01-01,175.75,34,North,Widget B
ORD-000779,CUS-1003,2024-03-15,416.68,14,West,Gadget C
ORD-000780,CUS-1001,01/02/2024,1590.53,27,West,Gadget C
ORD-000781,nan,01/02/2024,696.43,9,West,Widget A
ORD-000782,CUS-1002,01/02/2024,12.01,21,West,Widget B
ORD-000783,CUS-1002,2024-01-01,648.49,20,West,Widget A
ORD-000784,nan,2024-03-15,1342.67,19,West,Widget A
ORD-000785,CUS-1001,2024-03-15,1943.46,11,North,Widget B
ORD-000786,CUS-1003,2024-03-15,1709.7,2,  Central  ,Widget A
ORD-000787,CUS-1001,2024-01-01,1516.16,49,West,Widget B
ORD-000788,CUS-1003,01/02/2024,1859.34,20,East,Widget B
ORD-000789,CUS-1002,2024-01-01,1322.26,36,South,Widget A
ORD-000790,CUS-1001,2024-01-01,1043.16,43,  Central  ,Widget A
ORD-000791,CUS-1001,2024-01-01,1083.79,2,North,Gadget C
ORD-000792,CUS-1001,2024-01-01,1889.03,20,West,Widget B
ORD-000793,CUS-1001,01/02/2024,14.25,19,North,Gadget C
ORD-000794,CUS-1001,not-a-date,1036.17,32,East,Widget A
ORD-000795,CUS-1001,2024-01-01,1540.47,45,South,Widget B
ORD-000796,CUS-1001,01/02/2024,85.84,34,North,Widget A
ORD-000797,CUS-1001,01/02/2024,1648.13,30,North,Widget A
ORD-000798,CUS-1002,2024-06-30,1689.51,12,South,Widget A
ORD-000799,CUS-1002,01/02/2024,1051.95,24,South,Widget A
ORD-000800,CUS-1002,2024-01-01,-268.54,37,North,nan
ORD-000801,CUS-1001,2024-01-01,293.84,27,South,Widget B
ORD-000802,nan,01/02/2024,1886.7,30,East,Widget A
ORD-000803,CUS-1002,2024-01-01,107.2,15,West,Gadget C
ORD-000804,CUS-1001,2024-06-30,84.13,23,South,Widget A
